topic_title,document_title,document_number,document_part_number,document_version,document_revision,document_type,document_lang,document_created_at,document_last_edition,document_last_publication,document_revised_modified,document_link,brand,product_category,product_code,product_series,business,maps_link,breadcrumb,product_name
YK Style G and Earlier V.00C 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0363),YK Style G and Earlier V.00C 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0363),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/62t2B8eXnNICALTcuI7zbw,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G and Earlier V.00C 03630 OptiView Chiller Control Panel Software
YK Style G and Earlier V.28 02430 OptiView Chiller Control Panel Software Service Information Letter (Form SI0362),YK Style G and Earlier V.28 02430 OptiView Chiller Control Panel Software Service Information Letter (Form SI0362),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/a_LhFcT2A_~C8pzBlbtkQg,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G and Earlier V.28 02430 OptiView Chiller Control Panel Software
YK Style G and Later V.01 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0365),YK Style G and Later V.01 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0365),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/f70VuXkiid5UgNgPdAm7iA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G and Later V.01 03630 OptiView Chiller Control Panel Software
YK Style G and Later V.03A 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0368),YK Style G and Later V.03A 03630 OptiView Chiller Control Panel Software Service Information Letter (Form SI0368),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3LBAvJnM5EhLngAsnPjSIg,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G and Later V.03A 03630 OptiView Chiller Control Panel Software
YK Style G and Style H Centrifugal Chiller New Style Oil Filter and Assembly Service Information (SI0340),YK Style G and Style H Centrifugal Chiller New Style Oil Filter and Assembly Service Information (SI0340),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/pB5NEDCSyZtYYZpng804CA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G and Style H Centrifugal Chiller New Style Oil Filter and
YK Style G V04 03630 OptiView Chiller Control Panel and Microboard Software Release Service Information Letter (SI0373),YK Style G V04 03630 OptiView Chiller Control Panel and Microboard Software Release Service Information Letter (SI0373),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/9DBnfzynZcpsS86e~G07ow,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style G V04 03630 OptiView Chiller Control Panel and Microboard Software Release
YK Style Gand earlier V.29 02430 OptiView Chiller Control Panel Software Service Information Letter (Form SI0370),YK Style Gand earlier V.29 02430 OptiView Chiller Control Panel Software Service Information Letter (Form SI0370),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/A2eEOzFI0~HD_n6629t7Vw,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK Style Gand earlier V.29 02430 OptiView Chiller Control Panel Software
YK V.26 OptiView Chiller Control Panel (SI0283),YK V.26 OptiView Chiller Control Panel (SI0283),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/IoLsr7Ax7FMLqhGMYmDA~Q,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK V.26 OptiView Chiller Control Panel
YK V24 OptiView Chiller Control Panel (SI0265),YK V24 OptiView Chiller Control Panel (SI0265),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/sq7TErrKT5LaMFZ5HuAyjQ,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK V24 OptiView Chiller Control Panel
"YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)","YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/mLzeTGNfmummB8o115V8nA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK
"YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)","YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/mLzeTGNfmummB8o115V8nA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,CYK
"YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)","YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/mLzeTGNfmummB8o115V8nA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YKEP
"YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)","YK, CYK, YKEP, YST, and YD Chillers using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors (SI0135)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/mLzeTGNfmummB8o115V8nA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YST and YD Chiller using R-134a Recommended Oil Viscosities for R-134a Single Stage Compressors
"YK, YD, YR, YS and YT Mod ""L"" Thermal Flow Switch Failures Return Policy (SI0180)","YK, YD, YR, YS and YT Mod ""L"" Thermal Flow Switch Failures Return Policy (SI0180)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/LIowg_Emq~gk3hWfW1HRtw,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YS
"YK, YD, YR, YS and YT Mod ""L"" Thermal Flow Switch Failures Return Policy (SI0180)","YK, YD, YR, YS and YT Mod ""L"" Thermal Flow Switch Failures Return Policy (SI0180)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/LIowg_Emq~gk3hWfW1HRtw,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YT
"YK, YIA, YPC, YS & YT Chillers Vacuum Fluorescent Display - Jumper Settings Service Information Letter (SI0151)","YK, YIA, YPC, YS & YT Chillers Vacuum Fluorescent Display - Jumper Settings Service Information Letter (SI0151)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/I87shGkkI0tCQDuXwgYIZQ,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YIA Absorption Chiller
"YK, YR & YS SSS Style ""B"" Communications Failure and Bad History Data (SI0191)","YK, YR & YS SSS Style ""B"" Communications Failure and Bad History Data (SI0191)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/kjSyeptrVfEH70Ybx3VqzA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YR Chiller
"YK, YS & YR Chillers- Minimum Storage Temperature for Charged Chillers (SI0184)","YK, YS & YR Chillers- Minimum Storage Temperature for Charged Chillers (SI0184)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/NdURyKr1EU6Gbeke2dGNdQ,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YR Chiller
"YK, YS, YT, YIA, YPC, 1 x 40 Single Line Micropanel Vacuum Fluorescent Display Replacement Service Information Letter (SI0247)","YK, YS, YT, YIA, YPC, 1 x 40 Single Line Micropanel Vacuum Fluorescent Display Replacement Service Information Letter (SI0247)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/jmwg8f~~gq1zKvvap9K64g,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YIA Absorption Chiller
"YK, YT Chillers - Motor Qualification for Aftermarket MV VSD Application (SI0192)","YK, YT Chillers - Motor Qualification for Aftermarket MV VSD Application (SI0192)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/lEBL4JhzYZ8wKOTsaWpUZg,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK
"YK, YT Chillers - Motor Qualification for Aftermarket MV VSD Application (SI0192)","YK, YT Chillers - Motor Qualification for Aftermarket MV VSD Application (SI0192)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/lEBL4JhzYZ8wKOTsaWpUZg,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YT Chiller - Motor Qualification for Aftermarket MV VSD Application
"YK, YT Optiview Retrofit (SI0028)","YK, YT Optiview Retrofit (SI0028)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/pM_VpzwIn59kXBHU~k1lyA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK
"YK, YT Optiview Retrofit (SI0028)","YK, YT Optiview Retrofit (SI0028)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/pM_VpzwIn59kXBHU~k1lyA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YT Optiview Retrofit
"YK, YT Optiview Retrofit VSD (SI0027)","YK, YT Optiview Retrofit VSD (SI0027)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/HEG_UFfD5Z87oT6i10d7RA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK
"YK, YT Optiview Retrofit VSD (SI0027)","YK, YT Optiview Retrofit VSD (SI0027)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/HEG_UFfD5Z87oT6i10d7RA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YT Optiview Retrofit VSD
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YK
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YT
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YD
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YS
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,CYK
"YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)","YK, YT, YD, YS, CYK, YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication Instruction with Grease Lubricated Bearings (SI0305)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3kZ6hk41EMPKHrCpN4Iuig,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YKEP with Electric Drive Motors - York Chiller Motor Re-lubrication with Grease Lubricated Bearings
"YK, YT, YS, YR & YD Chillers with OptiView Control Center Replacement Microboards (SI0160)","YK, YT, YS, YR & YD Chillers with OptiView Control Center Replacement Microboards (SI0160)",Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/8wzIGNGPxLSO4weBR4a85A,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YR Chiller
YKEP V01 03630 Optiview Control Panel Software Modifications Service Information Letter (SI0336),YKEP V01 03630 Optiview Control Panel Software Modifications Service Information Letter (SI0336),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/xSqwwwwepPRwINw2DzoonA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YKEP V01 03630 Optiview Control Panel Software Modifications
YKEP V02 03630 Optiview Control Panel Software Release Service Information Letter (SI0384),YKEP V02 03630 Optiview Control Panel Software Release Service Information Letter (SI0384),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/MWnohm7F4inJGn8jx62PNA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YKEP V02 03630 Optiview Control Panel Software Release
YLAA and QTC3 VSD Fan Setting Service Information Letter (SI0409),YLAA and QTC3 VSD Fan Setting Service Information Letter (SI0409),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/3k3QgWxmrk7aAQ2dFXWcJQ,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA and QTC3 VSD Fan Setting
YLAA Bitzer BSD6 60Hz Scroll Compressor Noise & Vibration (SI0346),YLAA Bitzer BSD6 60Hz Scroll Compressor Noise & Vibration (SI0346),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/iV3laMQieQgV4gNrD2XCZA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA Bitzer BSD6 60Hz Scroll Compressor Noise & Vibration
YLAA Scroll Compressor Motor Protector Mandatory Return Service Information Letter (SI0378),YLAA Scroll Compressor Motor Protector Mandatory Return Service Information Letter (SI0378),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/UB~wYoUMHcWHtzSXhbT5iA,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA Scroll Compressor Motor Protector Mandatory Return
YLAA Scroll Compressor Sequencing Service Information Letter (SI0354),YLAA Scroll Compressor Sequencing Service Information Letter (SI0354),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/nr1~SIpO66fN3rTkKnbdDw,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA Scroll Compressor Sequencing
YLAA ZRC Coating Evaluation on MCHX Coils Service Information Letter (SI0388),YLAA ZRC Coating Evaluation on MCHX Coils Service Information Letter (SI0388),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/B1M_LrsIxAc9X2vxsiBNzg,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA ZRC Coating Evaluation on MCHX Coils
YLAA-YCUL-YCAL-YCWL-YLUA-YLPA-YCRL Flash Card Used In the 031-02550-XXX Control P.C.B.'s (SI0266),YLAA-YCUL-YCAL-YCWL-YLUA-YLPA-YCRL Flash Card Used In the 031-02550-XXX Control P.C.B.'s (SI0266),Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,,2020-03-03,2020-03-03,2020-03-03,2020-03-03,/viewer/document/DY0fFBdIQ8xZ4j51d_DD~g,YORK,Not Specified,Not Specified,Not Specified,Not Specified,None,,YLAA-YCUL-YCAL-YCWL-YLUA-YLPA-YCRL Flash Card Used In the 031-02550-XXX Control P.C.B.'s
